han,name,hex,dec
鞋,4476,978B,38795
鞏,4477,978F,38799
鞘,4478,9798,38808
鞠,4479,97A0,38816
鞣,4480,97A3,38819
鞦,4481,97A6,38822
鞭,4482,97AD,38829
韃,4483,97C3,38851
韁,4484,97C1,38849
韆,4485,97C6,38854
韋,4486,97CB,38859
韌,4487,97CC,38860
韓,4488,97D3,38867
韜,4489,97DC,38876
韭,4490,97ED,38893
音,4491,97F3,38899
章,4492,7AE0,31456
竟,4493,7ADF,31455
韶,4494,97F6,38902
韻,4495,97FB,38907
響,4496,97FF,38911
頁,4497,9801,38913
頂,4498,9802,38914
頃,4499,9803,38915
項,4500,9805,38917
順,4501,9806,38918
須,4502,9808,38920
預,4503,9810,38928
頑,4504,9811,38929
頓,4505,9813,38931
頒,4506,9812,38930
頌,4507,980C,38924
頗,4508,9817,38935
領,4509,9818,38936
頡,4510,9821,38945
頰,4511,9830,38960
頸,4512,9838,38968
頻,4513,983B,38971
頭,4514,982D,38957
頤,4515,9824,38948
頷,4516,9837,38967
頹,4517,9839,38969
顆,4518,9846,38982
額,4519,984D,38989
顏,4520,984F,38991
題,4521,984C,38988
顎,4522,984E,38990
類,4523,985E,39006
願,4524,9858,39000
顛,4525,985B,39003
顧,4526,9867,39015
顫,4527,986B,39019
顯,4528,986F,39023
顰,4529,9870,39024
顱,4530,9871,39025
風,4531,98A8,39080
颯,4532,98AF,39087
颱,4533,98B1,39089
颳,4534,98B3,39091
颶,4535,98B6,39094
颺,4536,98BA,39098
颼,4537,98BC,39100
飄,4538,98C4,39108
飛,4539,98DB,39131
食,4540,98DF,39135
飢,4541,98E2,39138
飧,4542,98E7,39143
飪,4543,98EA,39146
飯,4544,98EF,39151
飩,4545,98E9,39145
飲,4546,98F2,39154
飭,4547,98ED,39149
飼,4548,98FC,39164
飴,4549,98F4,39156
飽,4550,98FD,39165
飾,4551,98FE,39166
餃,4552,9903,39171
餅,4553,9905,39173
餌,4554,990C,39180
餉,4555,9909,39177
養,4556,990A,39178
餓,4557,9913,39187
餒,4558,9912,39186
餘,4559,9918,39192
餐,4560,9910,39184
館,4561,9928,39208
餞,4562,991E,39198
餛,4563,991B,39195
餡,4564,9921,39201
餵,4565,9935,39221
餿,4566,993F,39231
餾,4567,993E,39230
餽,4568,993D,39229
饅,4569,9945,39237
饒,4570,9952,39250
饑,4571,9951,39249
饜,4572,995C,39260
饞,4573,995E,39262
首,4574,9996,39318
香,4575,9999,39321
馥,4576,99A5,39333
馨,4577,99A8,39336
馬,4578,99AC,39340
馮,4579,99AE,39342
馭,4580,99AD,39341
馳,4581,99B3,39347
馱,4582,99B1,39345
馴,4583,99B4,39348
駁,4584,99C1,39361
駝,4585,99DD,39389
駐,4586,99D0,39376
駕,4587,99D5,39381
駟,4588,99DF,39391
駛,4589,99DB,39387
駑,4590,99D1,39377
駒,4591,99D2,39378
駙,4592,99D9,39385
駭,4593,99ED,39405
駢,4594,99E2,39394
駱,4595,99F1,39409
騁,4596,9A01,39425
駿,4597,99FF,39423
騎,4598,9A0E,39438
騙,4599,9A19,39449
騖,4600,9A16,39446
騫,4601,9A2B,39467
騷,4602,9A37,39479
騰,4603,9A30,39472
驅,4604,9A45,39493
驃,4605,9A43,39491
驀,4606,9A40,39488
騾,4607,9A3E,39486
驕,4608,9A55,39509
驚,4609,9A5A,39514
驛,4610,9A5B,39515
驗,4611,9A57,39511
驟,4612,9A5F,39519
驢,4613,9A62,39522
驥,4614,9A65,39525
驪,4615,9A6A,39530
骨,4616,9AA8,39592
骯,4617,9AAF,39599
骰,4618,9AB0,39600
骷,4619,9AB7,39607
骸,4620,9AB8,39608
骼,4621,9ABC,39612
髏,4622,9ACF,39631
髒,4623,9AD2,39634
髓,4624,9AD3,39635
體,4625,9AD4,39636
高,4626,9AD8,39640
髦,4627,9AE6,39654
髮,4628,9AEE,39662
髯,4629,9AEF,39663
髻,4630,9AFB,39675
髭,4631,9AED,39661
鬃,4632,9B03,39683
鬆,4633,9B06,39686
鬍,4634,9B0D,39693
鬚,4635,9B1A,39706
鬢,4636,9B22,39714
鬥,4637,9B25,39717
鬧,4638,9B27,39719
鬨,4639,9B28,39720
鬱,4640,9B31,39729
鬼,4641,9B3C,39740
魁,4642,9B41,39745
魂,4643,9B42,39746
魅,4644,9B45,39749
魄,4645,9B44,39748
魏,4646,9B4F,39759
魔,4647,9B54,39764
魘,4648,9B58,39768
魚,4649,9B5A,39770
魷,4650,9B77,39799
魯,4651,9B6F,39791
鮑,4652,9B91,39825
鮮,4653,9BAE,39854
鮫,4654,9BAB,39851
鯊,4655,9BCA,39882
鯽,4656,9BFD,39933
鯉,4657,9BC9,39881
鯨,4658,9BE8,39912
鰓,4659,9C13,39955
鰍,4660,9C0D,39949
鰭,4661,9C2D,39981
鰥,4662,9C25,39973
鰱,4663,9C31,39985
鰾,4664,9C3E,39998
鰻,4665,9C3B,39995
鱔,4666,9C54,40020
鱗,4667,9C57,40023
鱖,4668,9C56,40022
鱷,4669,9C77,40055
鱸,4670,9C78,40056
鳥,4671,9CE5,40165
鳩,4672,9CE9,40169
鳶,4673,9CF6,40182
鳴,4674,9CF4,40180
鳳,4675,9CF3,40179
鴆,4676,9D06,40198
鴉,4677,9D09,40201
鴕,4678,9D15,40213
鴣,4679,9D23,40227
鴦,4680,9D26,40230
鴨,4681,9D28,40232
鴛,4682,9D1B,40219
鴻,4683,9D3B,40251
鴿,4684,9D3F,40255
鵑,4685,9D51,40273
鵝,4686,9D5D,40285
鵠,4687,9D60,40288
鶉,4688,9D89,40329
鵡,4689,9D61,40289
鵲,4690,9D72,40306
鵪,4691,9D6A,40298
鵬,4692,9D6C,40300
鶯,4693,9DAF,40367
鶴,4694,9DB4,40372
鷂,4695,9DC2,40386
鷓,4696,9DD3,40403
鷗,4697,9DD7,40407
鷥,4698,9DE5,40421
鷹,4699,9DF9,40441
鷺,4700,9DFA,40442
鸚,4701,9E1A,40474
鸞,4702,9E1E,40478
鹵,4703,9E75,40565
鹹,4704,9E79,40569
鹽,4705,9E7D,40573
鹼,4706,9E7C,40572
鹿,4707,9E7F,40575
麋,4708,9E8B,40587
麒,4709,9E92,40594
麗,4710,9E97,40599
麓,4711,9E93,40595
麝,4712,9E9D,40605
麟,4713,9E9F,40607
麥,4714,9EA5,40613
麩,4715,9EA9,40617
麪,4716,9EAA,40618
麴,4717,9EB4,40628
麻,4718,9EBB,40635
麼,4719,9EBC,40636
麾,4720,9EBE,40638
黃,4721,9EC3,40643
黍,4722,9ECD,40653
黎,4723,9ECE,40654
黏,4724,9ECF,40655
黑,4725,9ED1,40657
墨,4726,58A8,22696
默,4727,9ED8,40664
黔,4728,9ED4,40660
點,4729,9EDE,40670
黜,4730,9EDC,40668
黝,4731,9EDD,40669
黛,4732,9EDB,40667
黠,4733,9EE0,40672
黨,4734,9EE8,40680
黯,4735,9EEF,40687
黴,4736,9EF4,40692
黷,4737,9EF7,40695
鼈,4738,9F08,40712
鼇,4739,9F07,40711
鼎,4740,9F0E,40718
鼓,4741,9F13,40723
鼕,4742,9F15,40725
鼙,4743,9F19,40729
鼬,4745,9F2C,40748
鼴,4746,9F34,40756
鼻,4747,9F3B,40763
鼾,4748,9F3E,40766
齊,4749,9F4A,40778
齋,4750,9F4B,40779
齒,4751,9F52,40786
齟,4752,9F5F,40799
齣,4753,9F63,40803
齡,4754,9F61,40801
齦,4755,9F66,40806
齬,4756,9F6C,40812
齪,4757,9F6A,40810
齷,4758,9F77,40823
齲,4759,9F72,40818
龍,4760,9F8D,40845
龔,4761,9F94,40852
龜,4762,9F9C,40860
