han,name,hex,dec
後,3466,5F8C,24460
候,3467,5019,20505
𥅠,3468,25160,151904
堠,3469,5820,22560
豞,3470,8C5E,35934
䞀,3471,4780,18304
鱟,3472,9C5F,40031
乎,3473,4E4E,20046
垀,3474,5780,22400
昒,3475,6612,26130
呼,3476,547C,21628
曶,3477,66F6,26358
忽,3478,5FFD,24573
𠦪,3479,209AA,133546
虖,3480,8656,34390
唿,3481,553F,21823
㳷,3482,3CF7,15607
淴,3483,6DF4,28148
惚,3484,60DA,24794
滹,3485,6EF9,28409
幠,3486,5E60,24160
膴,3487,81B4,33204
𩶈,3488,29D88,171400
抇,3489,6287,25223
囫,3490,56EB,22251
狐,3491,72D0,29392
弧,3492,5F27,24359
胡,3493,80E1,32993
㪶,3494,3AB6,15030
斛,3495,659B,26011
搰,3496,6430,25648
壺,3497,58FA,22778
葫,3498,846B,33899
㗅,3499,35C5,13765
猢,3500,7322,29474
湖,3501,6E56,28246
瑚,3502,745A,29786
蔛,3503,851B,34075
槲,3504,69F2,27122
蝴,3505,8774,34676
箶,3506,7BB6,31670
衚,3507,885A,34906
魱,3508,9B71,39793
糊,3509,7CCA,31946
𧏚,3510,273DA,160730
縠,3511,7E20,32288
醐,3512,9190,37264
䭅,3513,4B45,19269
觳,3514,89F3,35315
餬,3515,992C,39212
鵠,3516,9D60,40288
鬍,3517,9B0D,39693
瀫,3518,702B,28715
鶘,3519,9D98,40344
鶻,3520,9DBB,40379
鰗,3521,9C17,39959
虎,3522,864E,34382
琥,3523,7425,29733
䗂,3524,45C2,17858
箎,3525,7B8E,31630
滸,3526,6EF8,28408
互,3527,4E92,20114
户,3528,6237,25143
芐,3529,8290,33424
冱,3530,51B1,20913
枑,3531,6791,26513
昈,3532,6608,26120
岵,3533,5CB5,23733
怙,3534,6019,24601
戽,3535,623D,25149
祜,3536,795C,31068
㱿,3537,3C7F,15487
䇘,3538,41D8,16856
笏,3539,7B0F,31503
瓠,3540,74E0,29920
扈,3541,6248,25160
婟,3542,5A5F,23135
楛,3543,695B,26971
嗀,3544,55C0,21952
綔,3545,7D94,32148
鄠,3546,9120,37152
㨭,3547,3A2D,14893
蔰,3548,8530,34096
滬,3549,6EEC,28396
寣,3550,5BE3,23523
嫭,3551,5AED,23277
槴,3552,69F4,27124
鳸,3553,9CF8,40184
豰,3554,8C70,35952
嚛,3555,569B,22171
護,3556,8B77,35703
䨼,3557,4A3C,19004
韄,3558,97C4,38852
鸌,3559,9E0C,40460
鱯,3560,9C6F,40047
花,3561,82B1,33457
蘤,3562,8624,34340
㕲,3563,3572,13682
咶,3564,54B6,21686
華,3565,83EF,33775
猾,3566,733E,29502
滑,3567,6ED1,28369
嘩,3568,5629,22057
螖,3569,8796,34710
𦽊,3570,26F4A,159562
鏵,3571,93F5,37877
驊,3572,9A4A,39498
䱻,3573,4C7B,19579
鷨,3574,9DE8,40424
化,3575,5316,21270
杹,3576,6779,26489
崋,3577,5D0B,23819
畫,3578,756B,30059
話,3579,8A71,35441
摦,3580,6466,25702
樺,3581,6A3A,27194
劃,3582,5283,21123
槬,3583,69EC,27116
㗲,3584,35F2,13810
澅,3585,6F85,28549
嫿,3586,5AFF,23295
繣,3587,7E63,32355
𩸄,3588,29E04,171524
蘳,3589,8633,34355
徊,3590,5F8A,24458
淮,3591,6DEE,28142
槐,3592,69D0,27088
踝,3593,8E1D,36381
㠢,3594,3822,14370
瀤,3595,7024,28708
懷,3596,61F7,25079
櫰,3597,6AF0,27376
䃶,3598,40F6,16630
蘹,3599,8639,34361
𣸎,3600,23E0E,146958
壞,3601,58DE,22750
鴅,3602,9D05,40197
鵍,3603,9D4D,40269
酄,3604,9144,37188
獾,3605,737E,29566
歡,3606,6B61,27489
䑏,3607,444F,17487
貛,3608,8C9B,35995
讙,3609,8B99,35737
驩,3610,9A69,39529
鸛,3611,9E1B,40475
㡲,3612,3872,14450
荁,3613,8341,33601
狟,3614,72DF,29407
洹,3615,6D39,27961
垸,3616,57B8,22456
桓,3617,6853,26707
萈,3618,8408,33800
梡,3619,68A1,26785
雈,3620,96C8,38600
貆,3621,8C86,35974
獂,3622,7342,29506
綄,3623,7D84,32132
𦼉,3624,26F09,159497
還,3625,9084,36996
澴,3626,6FB4,28596
寰,3627,5BF0,23536
嬛,3628,5B1B,23323
環,3629,74B0,29872
鍰,3630,9370,37744
繯,3631,7E6F,32367
闤,3632,95E4,38372
鐶,3633,9436,37942
鬟,3634,9B1F,39711
瓛,3635,74DB,29915
䴉,3636,4D09,19721
㬊,3637,3B0A,15114
緩,3638,7DE9,32233
幻,3639,5E7B,24187
𤴯,3640,24D2F,150831
奐,3641,5950,22864
宦,3642,5BA6,23462
浣,3643,6D63,28003
患,3644,60A3,24739
逭,3645,902D,36909
換,3646,63DB,25563
睆,3647,7746,30534
喚,3648,559A,21914
渙,3649,6E19,28185
瑍,3650,744D,29773
豢,3651,8C62,35938
煥,3652,7165,29029
漶,3653,6F36,28470
槵,3654,69F5,27125
擐,3655,64D0,25808
澣,3656,6FA3,28579
䍺,3657,437A,17274
䴷,3658,4D37,19767
鯇,3659,9BC7,39879
攌,3660,650C,25868
轘,3661,8F58,36696
嚾,3662,56BE,22206
巟,3663,5DDF,24031
肓,3664,8093,32915
荒,3665,8352,33618
衁,3666,8841,34881
䀮,3667,402E,16430
㡛,3668,385B,14427
慌,3669,614C,24908
𥉂,3670,25242,152130
皇,3671,7687,30343
偟,3672,505F,20575
𨜔,3673,28714,165652
凰,3674,51F0,20976
隍,3675,968D,38541
揘,3676,63D8,25560
黃,3677,9EC3,40643
葟,3678,845F,33887
喤,3679,55A4,21924
遑,3680,9051,36945
徨,3681,5FA8,24488
湟,3682,6E5F,28255
惶,3683,60F6,24822
煌,3684,714C,29004
潢,3685,6F62,28514
璜,3686,749C,29852
蝗,3687,8757,34647
篁,3688,7BC1,31681
艎,3689,824E,33358
蟥,3690,87E5,34789
簧,3691,7C27,31783
鍠,3692,9360,37728
餭,3693,992D,39213
趪,3694,8DAA,36266
騜,3695,9A1C,39452
鐄,3696,9404,37892
𤰀,3697,24C00,150528
鰉,3698,9C09,39945
鱑,3699,9C51,40017
𦬺,3700,26B3A,158522
怳,3701,6033,24627
炾,3702,70BE,28862
恍,3703,604D,24653
晃,3704,6643,26179
幌,3705,5E4C,24140
𦟮,3706,267EE,157678
謊,3707,8B0A,35594
𣄙,3708,23119,143641
櫎,3709,6ACE,27342
爌,3710,720C,29196
滉,3711,6EC9,28361
愰,3712,6130,24880
榥,3713,69A5,27045
皝,3714,769D,30365
灰,3715,7070,28784
恢,3716,6062,24674
豗,3717,8C57,35927
倠,3718,5020,20512
眭,3719,772D,30509
揮,3720,63EE,25582
𤟤,3721,247E4,149476
𧱉,3722,27C49,162889
暉,3723,6689,26249
䖶,3724,45B6,17846
詼,3725,8A7C,35452
煇,3726,7147,28999
幑,3727,5E51,24145
褘,3728,8918,35096
撝,3729,649D,25757
輝,3730,8F1D,36637
噅,3731,5645,22085
㺔,3732,3E94,16020
麾,3733,9EBE,40638
翬,3734,7FEC,32748
徽,3735,5FBD,24509
隳,3736,96B3,38579
𩻟,3737,29EDF,171743
鰴,3738,9C34,39988
回,3739,56DE,22238
佪,3740,4F6A,20330
茴,3741,8334,33588
迴,3742,8FF4,36852
洄,3743,6D04,27908
恛,3744,605B,24667
蛔,3745,86D4,34516
鮰,3746,9BB0,39856
虺,3747,867A,34426
𠧩,3748,209E9,133609
悔,3749,6094,24724
𤈦,3750,24226,148006
毁,3751,6BC1,27585
毇,3752,6BC7,27591
檓,3753,6A93,27283
燬,3754,71EC,29164
卉,3755,5349,21321
泋,3756,6CCB,27851
恚,3757,605A,24666
彗,3758,5F57,24407
晦,3759,6666,26214
惠,3760,60E0,24800
喙,3761,5599,21913
匯,3762,532F,21295
賄,3763,8CC4,36036
會,3764,6703,26371
彙,3765,5F59,24409
嘒,3766,5612,22034
誨,3767,8AA8,35496
瘣,3768,7623,30243
慧,3769,6167,24935
蕙,3770,8559,34137
暳,3771,66B3,26291
螝,3772,879D,34717
圚,3773,571A,22298
潓,3774,6F53,28499
嬇,3775,5B07,23303
薉,3776,8589,34185
薈,3777,8588,34184
橞,3778,6A5E,27230
𡼾,3779,21F3E,139070
頮,3780,982E,38958
獩,3781,7369,29545
諱,3782,8AF1,35569
濊,3783,6FCA,28618
嬒,3784,5B12,23314
篲,3785,7BF2,31730
燴,3786,71F4,29172
嚖,3787,5696,22166
蟪,3788,87EA,34794
穢,3789,7A62,31330
繢,3790,7E62,32354
翽,3791,7FFD,32765
譓,3792,8B53,35667
䜋,3793,470B,18187
繪,3794,7E6A,32362
闠,3795,95E0,38368
鏸,3796,93F8,37880
𧬨,3797,27B28,162600
靧,3798,9767,38759
鐬,3799,942C,37932
䎚,3800,439A,17306
顪,3801,986A,39018
䵻,3802,4D7B,19835
昏,3803,660F,26127
𠉣,3804,20263,131683
涽,3805,6DBD,28093
惛,3806,60DB,24795
婚,3807,5A5A,23130
葷,3808,8477,33911
棔,3809,68D4,26836
殙,3810,6B99,27545
閽,3811,95BD,38333
㑮,3812,346E,13422
湷,3813,6E77,28279
渾,3814,6E3E,28222
琿,3815,743F,29759
魂,3816,9B42,39746
㨡,3817,3A21,14881
楎,3818,694E,26958
腪,3819,816A,33130
餛,3820,991B,39195
䮝,3821,4B9D,19357
鼲,3822,9F32,40754
眃,3823,7703,30467
俒,3824,4FD2,20434
圂,3825,5702,22274
倱,3826,5031,20529
掍,3827,638D,25485
混,3828,6DF7,28151
溷,3829,6EB7,28343
慁,3830,6141,24897
諢,3831,8AE2,35554
䫟,3832,4ADF,19167
鯶,3833,9BF6,39926
耠,3834,8020,32800
劐,3835,5290,21136
騞,3836,9A1E,39454
佸,3837,4F78,20344
活,3838,6D3B,27963
姡,3839,59E1,23009
秳,3840,79F3,31219
火,3841,706B,28779
伙,3842,4F19,20249
夥,3843,5925,22821
䴹,3844,4D39,19769
㘞,3845,361E,13854
或,3846,6216,25110
泧,3847,6CE7,27879
捇,3848,6347,25415
眓,3849,7713,30483
剨,3850,5268,21096
𡿿,3851,21FFF,139263
貨,3852,8CA8,36008
惑,3853,60D1,24785
𣄸,3854,23138,143672
湱,3855,6E71,28273
禍,3856,798D,31117
蒦,3857,84A6,33958
𤬁,3858,24B01,150273
𦞦,3859,267A6,157606
䁨,3860,4068,16488
㦎,3861,398E,14734
𨘌,3862,2860C,165388
奯,3863,596F,22895
霍,3864,970D,38669
嚄,3865,5684,22148
獲,3866,7372,29554
濩,3867,6FE9,28649
檴,3868,6AB4,27316
𧯆,3869,27BC6,162758
雘,3870,96D8,38616
謋,3871,8B0B,35595
𤐰,3872,24430,148528
豁,3873,8C41,35905
礊,3874,790A,30986
䨥,3875,4A25,18981
矆,3876,77C6,30662
矱,3877,77F1,30705
穫,3878,7A6B,31339
𧞤,3879,277A4,161700
攉,3880,6509,25865
藿,3881,85FF,34303
蠖,3882,8816,34838
瀖,3883,7016,28694
㸌,3884,3E0C,15884
矐,3885,77D0,30672
鑊,3886,944A,37962
靃,3887,9743,38723
䂄,3888,4084,16516
几,3889,51E0,20960
丌,3890,4E0C,19980
卟,3891,535F,21343
𥝌,3892,2574C,153420
圾,3893,573E,22334
芨,3894,82A8,33448
机,3895,673A,26426
乩,3896,4E69,20073
刏,3897,520F,21007
肌,3898,808C,32908
枅,3899,6785,26501
虮,3900,866E,34414
㚻,3901,36BB,14011
剞,3902,525E,21086
唧,3903,5527,21799
笄,3904,7B04,31492
飢,3905,98E2,39138
屐,3906,5C50,23632
姬,3907,59EC,23020
基,3908,57FA,22522
𨊻,3909,282BB,164539
聐,3910,8050,32848
攲,3911,6532,25906
犄,3912,7284,29316
嵇,3913,5D47,23879
幾,3914,5E7E,24190
𣪠,3915,23AA0,146080
畸,3916,7578,30072
稘,3917,7A18,31256
䇫,3918,41EB,16875
箕,3919,7B95,31637
僟,3920,50DF,20703
銈,3921,9288,37512
踑,3922,8E11,36369
嘰,3923,5630,22064
稽,3924,7A3D,31293
䈕,3925,4215,16917
觭,3926,89ED,35309
畿,3927,757F,30079
璣,3928,74A3,29859
機,3929,6A5F,27231
墼,3930,58BC,22716
積,3931,7A4D,31309
錤,3932,9324,37668
激,3933,6FC0,28608
襀,3934,8940,35136
禨,3935,79A8,31144
隮,3936,96AE,38574
䩭,3937,4A6D,19053
擊,3938,64CA,25802
磯,3939,78EF,30959
𧐐,3940,27410,160784
櫅,3941,6AC5,27333
雞,3942,96DE,38622
䪡,3943,4AA1,19105
譏,3944,8B4F,35663
轚,3945,8F5A,36698
鐖,3946,9416,37910
饑,3947,9951,39249
鞿,3948,97BF,38847
躋,3949,8E8B,36491
齎,3950,9F4E,40782
羇,3951,7F87,32647
齏,3952,9F4F,40783
羈,3953,7F88,32648
𧆌,3954,2718C,160140
亼,3955,4EBC,20156
及,3956,53CA,21450
尐,3957,5C10,23568
伋,3958,4F0B,20235
吉,3959,5409,21513
岌,3960,5C8C,23692
彶,3961,5F76,24438
汲,3962,6C72,27762
忣,3963,5FE3,24547
极,3964,6781,26497
皀,3965,7680,30336
佶,3966,4F76,20342
𠙆,3967,20646,132678
亟,3968,4E9F,20127
笈,3969,7B08,31496
卽,3970,537D,21373
𠙏,3971,2064F,132687
狤,3972,72E4,29412
急,3973,6025,24613
姞,3974,59DE,23006
級,3975,7D1A,32026
𤥐,3976,24950,149840
揤,3977,63E4,25572
𨛳,3978,286F3,165619
觙,3979,89D9,35289
疾,3980,75BE,30142
堲,3981,5832,22578
𠦫,3982,209AB,133547
谻,3983,8C3B,35899
庴,3984,5EB4,24244
㥛,3985,395B,14683
極,3986,6975,26997
棘,3987,68D8,26840
殛,3988,6B9B,27547
戢,3989,6222,25122
集,3990,96C6,38598
湒,3991,6E52,28242
塉,3992,5849,22601
𢱣,3993,22C63,142435
蒺,3994,84BA,33978
楫,3995,696B,26987
蝍,3996,874D,34637
嵴,3997,5D74,23924
嫉,3998,5AC9,23241
耤,3999,8024,32804
槉,4000,69C9,27081
膌,4001,818C,33164
蕀,4002,8540,34112
蕺,4003,857A,34170
踖,4004,8E16,36374
㗱,4005,35F1,13809
㠍,4006,380D,14349
瘠,4007,7620,30240
濈,4008,6FC8,28616
潗,4009,6F57,28503
䣢,4010,48E2,18658
輯,4011,8F2F,36655
𧤏,4012,2790F,162063
蹐,4013,8E50,36432
㸅,4014,3E05,15877
襋,4015,894B,35147
𧥄,4016,27944,162116
霵,4017,9735,38709
籍,4018,7C4D,31821
鏶,4019,93F6,37878
鶺,4020,9DBA,40378
鷑,4021,9DD1,40401
雧,4022,96E7,38631
䯂,4023,4BC2,19394
己,4024,5DF1,24049
丮,4025,4E2E,20014
泲,4026,6CF2,27890
脊,4027,810A,33034
掎,4028,638E,25486
戟,4029,621F,25119
𢜭,4030,2272D,141101
給,4031,7D66,32102
麂,4032,9E82,40578
魢,4033,9B62,39778
撠,4034,64A0,25760
擠,4035,64E0,25824
穖,4036,7A56,31318
濟,4037,6FDF,28639
蟣,4038,87E3,34787
䤒,4039,4912,18706
𩯋,4040,29BCB,170955
旡,4041,65E1,26081
㞦,4042,37A6,14246
䢋,4043,488B,18571
伎,4044,4F0E,20238
技,4045,6280,25216
芰,4046,82B0,33456
忌,4047,5FCC,24524
妓,4048,5993,22931
季,4049,5B63,23395
垍,4050,578D,22413
茍,4051,830D,33549
峜,4052,5CDC,23772
計,4053,8A08,35336
迹,4054,8FF9,36857
洎,4055,6D0E,27918
紀,4056,7D00,32000
𦮼,4057,26BBC,158652
記,4058,8A18,35352
紒,4059,7D12,32018
𨜒,4060,28712,165650
𠴫,4061,20D2B,134443
旣,4062,65E3,26083
徛,4063,5F9B,24475
祭,4064,796D,31085
悸,4065,60B8,24760
寄,4066,5BC4,23492
寂,4067,5BC2,23490
㠱,4068,3831,14385
惎,4069,60CE,24782
臮,4070,81EE,33262
勣,4071,52E3,21219
裚,4072,88DA,35034
䟱,4073,47F1,18417
跡,4074,8DE1,36321
鬾,4075,9B3E,39742
痵,4076,75F5,30197
際,4077,969B,38555
㨳,4078,3A33,14899
㮨,4079,3BA8,15272
跽,4080,8DFD,36349
䗁,4081,45C1,17857
㹄,4082,3E44,15940
穊,4083,7A4A,31306
墍,4084,588D,22669
魥,4085,9B65,39781
誋,4086,8A8B,35467
漈,4087,6F08,28424
漃,4088,6F03,28419
禝,4089,799D,31133
㡭,4090,386D,14445
諅,4091,8AC5,35525
稷,4092,7A37,31287
髻,4093,9AFB,39675
薊,4094,858A,34186
冀,4095,5180,20864
穄,4096,7A44,31300
曁,4097,66C1,26305
劑,4098,5291,21137
薺,4099,85BA,34234
檕,4100,6A95,27285
𢢞,4101,2289E,141470
嚌,4102,568C,22156
覬,4103,89AC,35244
罽,4104,7F7D,32637
績,4105,7E3E,32318
櫭,4106,6AED,27373
檵,4107,6AB5,27317
蹟,4108,8E5F,36447
鯽,4109,9BFD,39933
齌,4110,9F4C,40780
鵋,4111,9D4B,40267
穧,4112,7A67,31335
鯚,4113,9BDA,39898
癠,4114,7660,30304
懻,4115,61FB,25083
𩥉,4116,29949,170313
蘮,4117,862E,34350
瀱,4118,7031,28721
鱀,4119,9C40,40000
繼,4120,7E7C,32380
𨣧,4121,288E7,166119
蘻,4122,863B,34363
霽,4123,973D,38717
鰿,4124,9C3F,39999
鰶,4125,9C36,39990
𦇧,4126,261E7,156135
䰏,4127,4C0F,19471
鱭,4128,9C6D,40045
驥,4129,9A65,39525
䶩,4130,4DA9,19881
加,4131,52A0,21152
夾,4132,593E,22846
𡶐,4133,21D90,138640
佳,4134,4F73,20339
泇,4135,6CC7,27847
迦,4136,8FE6,36838
珈,4137,73C8,29640
枷,4138,67B7,26551
痂,4139,75C2,30146
浹,4140,6D79,28025
家,4141,5BB6,23478
耞,4142,801E,32798
梜,4143,689C,26780
笳,4144,7B33,31539
𧉪,4145,2726A,160362
袈,4146,8888,34952
葭,4147,846D,33901
𨔣,4148,28523,165155
跏,4149,8DCF,36303
傢,4150,50A2,20642
猳,4151,7333,29491
犌,4152,728C,29324
腵,4153,8175,33141
𣮫,4154,23BAB,146347
嘉,4155,5609,22025
鉿,4156,927F,37503
豭,4157,8C6D,35949
貑,4158,8C91,35985
麚,4159,9E9A,40602
圿,4160,573F,22335
扴,4161,6274,25204
忦,4162,5FE6,24550
郟,4163,90DF,37087
恝,4164,605D,24669
莢,4165,83A2,33698
唊,4166,550A,21770
戛,4167,621B,25115
脥,4168,8125,33061
袷,4169,88B7,34999
裌,4170,88CC,35020
跲,4171,8DF2,36338
蛺,4172,86FA,34554
骱,4173,9AB1,39601
䛟,4174,46DF,18143
擖,4175,64D6,25814
鋏,4176,92CF,37583
𩛩,4177,296E9,169705
頰,4178,9830,38960
鵊,4179,9D4A,40266
𪇷,4180,2A1F7,172535
甲,4181,7532,30002
岬,4182,5CAC,23724
玾,4183,73BE,29630
胛,4184,80DB,32987
叚,4185,53DA,21466
假,4186,5047,20551
斝,4187,659D,26013
徦,4188,5FA6,24486
椵,4189,6935,26933
鉀,4190,9240,37440
榎,4191,698E,27022
瘕,4192,7615,30229
檟,4193,6A9F,27295
架,4194,67B6,26550
幏,4195,5E4F,24143
嫁,4196,5AC1,23233
稼,4197,7A3C,31292
價,4198,50F9,20729
駕,4199,99D5,39381
幵,4200,5E75,24181
尖,4201,5C16,23574
玕,4202,7395,29589
玪,4203,73AA,29610
肩,4204,80A9,32937
姦,4205,59E6,23014
兼,4206,517C,20860
菅,4207,83C5,33733
菺,4208,83FA,33786
堅,4209,5805,22533
豜,4210,8C5C,35932
猏,4211,730F,29455
靬,4212,976C,38764
䓸,4213,44F8,17656
葌,4214,844C,33868
㓺,4215,34FA,13562
犍,4216,728D,29325
牋,4217,724B,29259
湔,4218,6E54,28244
䋗,4219,42D7,17111
瑊,4220,744A,29770
搛,4221,641B,25627
蒹,4222,84B9,33977
椷,4223,6937,26935
椾,4224,693E,26942
煎,4225,714E,29006
𢳚,4226,22CDA,142554
監,4227,76E3,30435
箋,4228,7B8B,31627
鳽,4229,9CFD,40189
蕳,4230,8573,34163
樫,4231,6A2B,27179
鋑,4232,92D1,37585
𪊑,4233,2A291,172689
熞,4234,719E,29086
緘,4235,7DD8,32216
㔋,4236,350B,13579
熸,4237,71B8,29112
縑,4238,7E11,32273
麉,4239,9E89,40585
艱,4240,8271,33393
鞬,4241,97AC,38828
黚,4242,9EDA,40666
馢,4243,99A2,39330
餰,4244,9930,39216
礛,4245,791B,31003
鵳,4246,9D73,40307
瀸,4247,7038,28728
櫼,4248,6AFC,27388
殲,4249,6BB2,27570
鶼,4250,9DBC,40380
籛,4251,7C5B,31835
鰹,4252,9C39,39993
虃,4253,8643,34371
韉,4254,97C9,38857
鑯,4255,946F,37999
𪙨,4256,2A668,173672
𪒹,4257,2A4B9,173241
囝,4258,56DD,22237
柬,4259,67EC,26604
挸,4260,6338,25400
梘,4261,6898,26776
帴,4262,5E34,24116
湕,4263,6E55,28245
揀,4264,63C0,25536
揃,4265,63C3,25539
減,4266,6E1B,28187
暕,4267,6695,26261
筧,4268,7B67,31591
絸,4269,7D78,32120
戩,4270,6229,25129
儉,4271,5109,20745
翦,4272,7FE6,32742
橏,4273,6A4F,27215
檢,4274,6AA2,27298
𨢑,4275,28891,166033
蹇,4276,8E47,36423
謇,4277,8B07,35591
襇,4278,8947,35143
繭,4279,7E6D,32365
瞼,4280,77BC,30652
簡,4281,7C21,31777
䉍,4282,424D,16973
鬋,4283,9B0B,39691
蠒,4284,8812,34834
𡾰,4285,21FB0,139184
𧬯,4286,27B2F,162607
瀽,4287,703D,28733
𢺃,4288,22E83,142979
鹻,4289,9E7B,40571
㶕,4290,3D95,15765
譾,4291,8B7E,35710
襺,4292,897A,35194
𧟉,4293,277C9,161737
鹼,4294,9E7C,40572
𧮈,4295,27B88,162696
件,4296,4EF6,20214
見,4297,898B,35211
建,4298,5EFA,24314
荐,4299,8350,33616
牮,4300,726E,29294
洊,4301,6D0A,27914
珔,4302,73D4,29652
栫,4303,682B,26667
俴,4304,4FF4,20468
健,4305,5065,20581
㣤,4306,38E4,14564
徤,4307,5FA4,24484
釰,4308,91F0,37360
葥,4309,8465,33893
楗,4310,6957,26967
臶,4311,81F6,33270
間,4312,9593,38291
閒,4313,9592,38290
毽,4314,6BFD,27645
腱,4315,8171,33137
寋,4316,5BCB,23499
蔪,4317,852A,34090
𥯦,4318,25BE6,154598
僭,4319,50ED,20717
漸,4320,6F38,28472
賤,4321,8CE4,36068
踐,4322,8E10,36368
𡼏,4323,21F0F,139023
箭,4324,7BAD,31661
劍,4325,528D,21133
諓,4326,8AD3,35539
𤾕,4327,24F95,151445
澗,4328,6F97,28567
薦,4329,85A6,34214
鋻,4330,92FB,37627
鍵,4331,9375,37749
餞,4332,991E,39198
諫,4333,8AEB,35563
𦾶,4334,26FB6,159670
鍳,4335,9373,37747
磵,4336,78F5,30965
瞷,4337,77B7,30647
螹,4338,87B9,34745
檻,4339,6ABB,27323
濺,4340,6FFA,28666
鏩,4341,93E9,37865
艦,4342,8266,33382
鐧,4343,9427,37927
轞,4344,8F5E,36702
鑒,4345,9452,37970
鑑,4346,9451,37969
江,4347,6C5F,27743
𢪇,4348,22A87,141959
茳,4349,8333,33587
姜,4350,59DC,23004
豇,4351,8C47,35911
畕,4352,7555,30037
將,4353,5C07,23559
畺,4354,757A,30074
僵,4355,50F5,20725
漿,4356,6F3F,28479
壃,4357,58C3,22723
薑,4358,8591,34193
橿,4359,6A7F,27263
殭,4360,6BAD,27565
螿,4361,87BF,34751
礓,4362,7913,30995
䕬,4363,456C,17772
疆,4364,7586,30086
繮,4365,7E6E,32366
𩝫,4366,2976B,169835
韁,4367,97C1,38849
𧅁,4368,27141,160065
鱂,4369,9C42,40002
傋,4370,508B,20619
𤟌,4371,247CC,149452
蔣,4372,8523,34083
勥,4373,52E5,21221
㢡,4374,38A1,14497
奬,4375,596C,22892
槳,4376,69F3,27123
獎,4377,734E,29518
耩,4378,8029,32809
膙,4379,8199,33177
講,4380,8B1B,35611
顜,4381,985C,39004
匠,4382,5320,21280
弜,4383,5F1C,24348
降,4384,964D,38477
洚,4385,6D1A,27930
袶,4386,88B6,34998
弶,4387,5F36,24374
𨟻,4388,287FB,165883
絳,4389,7D73,32115
滰,4390,6EF0,28400
嵹,4391,5D79,23929
𤖕,4392,24595,148885
𪀘,4393,2A018,172056
糨,4394,7CE8,31976
醬,4395,91AC,37292
交,4396,4EA4,20132
郊,4397,90CA,37066
茮,4398,832E,33582
茭,4399,832D,33581
𥄉,4400,25109,151817
䢒,4401,4892,18578
姣,4402,59E3,23011
𣐹,4403,23439,144441
椒,4404,6912,26898
蛟,4405,86DF,34527
焦,4406,7126,28966
𧣦,4407,278E6,162022
嘄,4408,5604,22020
僬,4409,50EC,20716
𣻏,4410,23ECF,147151
蕎,4411,854E,34126
蕉,4412,8549,34121
嶕,4413,5D95,23957
嶣,4414,5DA3,23971
膠,4415,81A0,33184
澆,4416,6F86,28550
憍,4417,618D,24973
嬌,4418,5B0C,23308
膲,4419,81B2,33202
憿,4420,61BF,25023
礁,4421,7901,30977
蟂,4422,87C2,34754
𪁉,4423,2A049,172105
鮫,4424,9BAB,39851
鵁,4425,9D41,40257
轇,4426,8F47,36679
蟭,4427,87ED,34797
𡂢,4428,210A2,135330
簥,4429,7C25,31781
㶀,4430,3D80,15744
𨶲,4431,28DB2,167346
鐎,4432,940E,37902
𪚰,4433,2A6B0,173744
驕,4434,9A55,39509
鷮,4435,9DEE,40430
鷦,4436,9DE6,40422
筊,4437,7B4A,31562
角,4438,89D2,35282
佼,4439,4F7C,20348
狡,4440,72E1,29409
捁,4441,6341,25409
晈,4442,6648,26184
烄,4443,70C4,28868
皎,4444,768E,30350
脚,4445,811A,33050
䘨,4446,4628,17960
湫,4447,6E6B,28267
絞,4448,7D5E,32094
敫,4449,656B,25963
腳,4450,8173,33139
剿,4451,527F,21119
勦,4452,52E6,21222
摷,4453,6477,25719
鉸,4454,9278,37496
撟,4455,649F,25759
劋,4456,528B,21131
儌,4457,510C,20748
敿,4458,657F,25983
璬,4459,74AC,29868
曒,4460,66D2,26322
矯,4461,77EF,30703
蟜,4462,87DC,34780
皦,4463,76A6,30374
䚩,4464,46A9,18089
譑,4465,8B51,35665
孂,4466,5B42,23362
攪,4467,652A,25898
鱎,4468,9C4E,40014
叫,4469,53EB,21483
𡥈,4470,21948,137544
挍,4471,630D,25357
訆,4472,8A06,35334
珓,4473,73D3,29651
校,4474,6821,26657
悎,4475,608E,24718
窌,4476,7A8C,31372
教,4477,6559,25945
窖,4478,7A96,31382
滘,4479,6ED8,28376
斠,4480,65A0,26016
酵,4481,9175,37237
𠻘,4482,20ED8,134872
嘂,4483,5602,22018
餃,4484,9903,39171
噍,4485,564D,22093
嶠,4486,5DA0,23968
潐,4487,6F50,28496
噭,4488,566D,22125
𥡱,4489,25871,153713
徼,4490,5FBC,24508
獥,4491,7365,29541
嬓,4492,5B13,23315
藠,4493,85E0,34272
趭,4494,8DAD,36269
轎,4495,8F4E,36686
醮,4496,91AE,37294
譥,4497,8B65,35685
㬭,4498,3B2D,15149
䂃,4499,4083,16515
皭,4500,76AD,30381
釂,4501,91C2,37314
皆,4502,7686,30342
㡇,4503,3847,14407
袓,4504,8893,34963
掲,4505,63B2,25522
接,4506,63A5,25509
菨,4507,83E8,33768
𣆟,4508,2319F,143775
秸,4509,79F8,31224
痎,4510,75CE,30158
階,4511,968E,38542
堦,4512,5826,22566
揭,4513,63ED,25581
椄,4514,6904,26884
喈,4515,5588,21896
嗟,4516,55DF,21983
街,4517,8857,34903
湝,4518,6E5D,28253
鞂,4519,9782,38786
稭,4520,7A2D,31277
㾬,4521,3FAC,16300
